scientific_id,taxonomic_id,taxonomic_id_type,rank,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma,megaclass
APHIA:421875,421875,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Porcellanidae,NA,NA,Petrolisthes,Petrolisthes galathinus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Galatheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:421957,421957,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Inachoididae,Stenorhynchinae,NA,Stenorhynchus,Stenorhynchus seticornis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:421978,421978,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Epialtidae,Pisinae,NA,Macrocoeloma,Macrocoeloma laevigatum,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:421984,421984,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Microphrys,Microphrys bicornutus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:421986,421986,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithraculus,Mithraculus cinctimanus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:421987,421987,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithraculus,Mithraculus coryphe,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:421988,421988,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithraculus,Mithraculus forceps,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:421990,421990,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithraculus,Mithraculus sculptus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:421993,421993,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithrax,Mithrax pilosus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:421994,421994,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithrax,Mithrax spinosissimus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:421995,421995,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithrax,Mithrax verrucosus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:422051,422051,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Carpiliidae,NA,NA,Carpilius,Carpilius corallinus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Carpilioidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:422070,422070,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Menippidae,NA,NA,Menippe,Menippe mercenaria,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Eriphioidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:422075,422075,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Eurypanopeus,Eurypanopeus abbreviatus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:422081,422081,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Hexapanopeus,Hexapanopeus paulensis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:422086,422086,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Panopeus,Panopeus occidentalis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:422097,422097,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Pilumnidae,Pilumninae,NA,Pilumnus,Pilumnus floridanus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Pilumnoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:422113,422113,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Pseudorhombilidae,NA,NA,Nanoplax,Nanoplax xanthiformis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:422151,422151,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Pinnotheridae,Pinnotherinae,NA,Dissodactylus,Dissodactylus crinitichelis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Pinnotheroidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA,NA
APHIA:422187,422187,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Grapsidae,NA,NA,Goniopsis,Goniopsis cruentata,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA,NA
APHIA:422190,422190,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Sesarmidae,NA,NA,Aratus,Aratus pisonii,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA,NA
APHIA:422371,422371,aphia,Species,Animalia,NA,NA,NA,Gymnolaemata,NA,Cheilostomatida,Margarettidae,NA,NA,Margaretta,Margaretta buski,NA,NA,Bryozoa,NA,NA,NA,Flustrina,NA,Schizoporelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:422489,422489,aphia,Species,Animalia,NA,NA,NA,Echinoidea,Euechinoidea,Camarodonta,Toxopneustidae,NA,NA,Lytechinus,Lytechinus williamsi,NA,NA,Echinodermata,Echinozoa,NA,Carinacea,NA,Echinidea,Odontophora,NA,Echinacea,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:422490,422490,aphia,species,Animalia,NA,NA,NA,Echinoidea,Euechinoidea,Camarodonta,Toxopneustidae,NA,NA,Tripneustes,Tripneustes ventricosus,NA,NA,Echinodermata,Echinozoa,NA,Carinacea,NA,Echinidea,Odontophora,NA,Echinacea,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:422493,422493,aphia,species,Animalia,NA,NA,NA,Echinoidea,Euechinoidea,Camarodonta,Echinometridae,NA,NA,Echinometra,Echinometra viridis,NA,NA,Echinodermata,Echinozoa,NA,Carinacea,NA,Echinidea,Odontophora,NA,Echinacea,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:422499,422499,aphia,species,Animalia,NA,NA,NA,Echinoidea,Euechinoidea,Clypeasteroida,Clypeasteridae,NA,NA,Clypeaster,Clypeaster subdepressus,NA,Luminacea,Echinodermata,Echinozoa,NA,Irregularia,Clypeasterina,NA,NA,NA,Neognathostomata,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:422675,422675,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Bemlos,Bemlos spinicarpus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:422677,422677,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Lembos,Lembos unifasciatus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:423106,423106,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampithoidae,NA,NA,Ampithoe,Ampithoe lacertosa,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:423136,423136,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Anisogammaridae,NA,NA,Anisogammarus,Anisogammarus pugettensis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Gammarida,Gammaroidea,Gammaridira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:423256,423256,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella drepanochir,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:424100,424100,aphia,Species,Animalia,NA,NA,NA,NA,NA,Sipuncula,Sipunculidae,NA,NA,Sipunculus,Sipunculus phalloides,NA,NA,Annelida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:429079,429079,aphia,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Conidae,NA,NA,Conus,Conus floridanus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Conoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:430664,430664,aphia,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Pocilloporidae,NA,NA,Madracis,Madracis auretenra,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:430854,430854,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella kroyeri,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:430922,430922,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella tenuis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:430956,430956,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Mayerella,Mayerella banksia,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:432297,432297,aphia,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Ovulidae,Simniinae,NA,Cyphoma,Cyphoma gibbosum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cypraeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:439056,439056,aphia,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:439295,439295,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Epialtidae,Epialtinae,NA,Taliepus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:439869,439869,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Varunidae,Cyclograpsinae,NA,Helograpsus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA,NA
APHIA:441005,441005,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Litocheiridae,NA,NA,Litocheira,Litocheira bispinosa,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Goneplacoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:441258,441258,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Leucosiidae,Ebaliinae,NA,Persephona,Persephona punctata,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Leucosioidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:441784,441784,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hymenosomatidae,Hymenosomatinae,NA,Halicarcinus,Halicarcinus ovatus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Hymenosomatoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:442085,442085,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Majidae,Majinae,NA,Thersandrus,Thersandrus compressus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:446438,446438,aphia,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Batillariidae,NA,NA,Lampanella,Lampanella minima,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:446893,446893,aphia,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Littorinidae,Lacuninae,NA,Lacuna,Lacuna turrita,NA,NA,Mollusca,NA,NA,NA,NA,NA,Littorinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:450194,450194,aphia,genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Omalacantha,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:451838,451838,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Portunidae,Achelouinae,NA,Achelous,Achelous ordwayi,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:458655,458655,aphia,Species,Animalia,NA,NA,NA,Gastropoda,Patellogastropoda,NA,Eoacmaeidae,NA,NA,Eoacmaea,Eoacmaea pustulata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Lottioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:458661,458661,aphia,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Strombidae,NA,NA,Strombus,Strombus gigas,NA,NA,Mollusca,NA,NA,NA,NA,NA,Stromboidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:468183,468183,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Phoxocephalidae,Phoxocephalinae,NA,Birubius,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Haustorioidea,Haustoriidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:473085,473085,aphia,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Cerithiidae,Bittiinae,NA,Cacozeliana,Cacozeliana granarium,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:475010,475010,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus colini,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:475011,475011,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus lobeli,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:475101,475101,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Epinephelidae,NA,NA,Hyporthodus,Hyporthodus niveatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:476531,476531,aphia,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Cymatiidae,NA,NA,Monoplex,Monoplex parthenopeus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Tonnoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:484702,484702,aphia,Species,Chromista,Harosa,NA,NA,Globothalamea,Rotaliana,Rotaliida,Calcarinidae,NA,NA,Baculogypsina,Baculogypsina sphaerulata,Rhizaria,NA,Foraminifera,NA,NA,NA,NA,NA,Calcarinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:488672,488672,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Aora,Aora hircosa,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:488679,488679,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Aoroides,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:489425,489425,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Dexaminidae,Dexamininae,NA,Paradexamine,Paradexamine barnardi,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Dexaminoidea,Synopiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:489427,489427,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Dexaminidae,Dexamininae,NA,Paradexamine,Paradexamine churinga,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Dexaminoidea,Synopiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:491479,491479,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Hyalidae,Hyalinae,NA,Protohyale,Protohyale (Protohyale) frequens,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Talitrida,Hyaloidea,Talitridira,NA,NA,NA,NA,NA,NA,Protohyale (Protohyale),NA,NA
APHIA:491492,491492,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Hyalidae,Hyalinae,NA,Protohyale,Protohyale (Boreohyale) rubra,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Talitrida,Hyaloidea,Talitridira,NA,NA,NA,NA,NA,NA,Protohyale (Boreohyale),NA,NA
APHIA:494468,494468,aphia,species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Plakobranchidae,NA,NA,Elysia,Elysia pratensis,NA,Sacoglossa,Mollusca,NA,NA,Euthyneura,NA,NA,Plakobranchoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:494795,494795,aphia,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Dasycladales,Polyphysaceae,NA,NA,Acetabularia,Acetabularia acetabulum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:495077,495077,aphia,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Zosteraceae,NA,NA,Zostera,Zostera marina,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:495081,495081,aphia,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Zosteraceae,NA,NA,Zostera,Zostera muelleri,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:495082,495082,aphia,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Zosteraceae,NA,NA,Zostera,Zostera noltei,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:505429,505429,aphia,species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Limida,Limidae,NA,NA,Ctenoides,Ctenoides scabra,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Limoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:505946,505946,aphia,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Crenellinae,NA,Arcuatula,Arcuatula senhousia,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:505948,505948,aphia,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Crenellinae,NA,Arcuatula,Arcuatula papyria,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:506596,506596,aphia,Species,Animalia,NA,NA,NA,Bivalvia,Protobranchia,Nuculida,Nuculidae,NA,NA,Ennucula,Ennucula niponica,NA,NA,Mollusca,NA,NA,NA,NA,NA,Nuculoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:506660,506660,aphia,Species,Animalia,NA,NA,NA,Bivalvia,Protobranchia,Nuculida,Nuculidae,NA,NA,Nucula,Nucula pisum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Nuculoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:507129,507129,aphia,Species,Animalia,NA,NA,NA,Bivalvia,Protobranchia,Solemyida,Solemyidae,Solemyinae,NA,Solemya,Solemya pusilla,NA,NA,Mollusca,NA,NA,NA,NA,NA,Solemyoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:507258,507258,aphia,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Cardiida,Semelidae,NA,NA,Cumingia,Cumingia mutica,NA,Imparidentia,Mollusca,NA,NA,Heteroconchia,NA,NA,Tellinoidea,NA,Euheterodonta,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:510427,510427,aphia,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Bullidae,NA,NA,Bulla,Bulla gouldiana,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Bulloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:511367,511367,aphia,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Anachis,Anachis atkinsoni,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:511520,511520,aphia,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Mitrella,Mitrella lincolnensis,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:511560,511560,aphia,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Mitrella,Mitrella tuberosa,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:511707,511707,aphia,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Alia,Alia unifasciata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:513255,513255,aphia,species,Animalia,NA,NA,NA,Echinoidea,Euechinoidea,Echinolampadacea,Mellitidae,NA,NA,Encope,Encope emarginata,NA,Luminacea,Echinodermata,Echinozoa,NA,Irregularia,Scutelloida,Scutelliformes,Scutelloidea,NA,Neognathostomata,NA,NA,NA,NA,NA,NA,NA,NA
